config,seed,module,metric,value
B_2fail,0,GridScenario.rsu[3].appl,L1C_xcheck_rejections,0
B_2fail,0,GridScenario.rsu[3].appl,L4_dest_from_v2x,0
B_2fail,0,GridScenario.rsu[3].appl,L4_dest_inside_skipped,0
B_2fail,0,GridScenario.rsu[3].appl,L4_dest_fallback,0
B_2fail,0,GridScenario.rsu[3].appl,GT_waiting_seconds,7866
B_2fail,0,GridScenario.rsu[3].appl,REAL_wait_seconds,81408
B_2fail,0,GridScenario.rsu[3].appl,REAL_distance,6478539.3261821
B_2fail,0,GridScenario.rsu[3].appl,L1A_total_measurements,200
B_2fail,0,GridScenario.rsu[3].appl,L1A_max_queue,93
B_2fail,0,GridScenario.rsu[3].appl,L1A_avg_queue_length,39.33
B_2fail,0,GridScenario.rsu[3].appl,L1A_avg_pressure,40.13
B_2fail,0,GridScenario.rsu[3].appl,L1B_valid_rate_percent,100
B_2fail,0,GridScenario.rsu[3].appl,VEH_total_waiting_seconds,7866
B_2fail,0,GridScenario.rsu[3].appl,L1B_byzantine_detections,0
B_2fail,0,GridScenario.rsu[3].appl,L2_decisions,200
B_2fail,0,GridScenario.rsu[3].appl,L2_avg_green_time,42.59
B_2fail,0,GridScenario.rsu[3].appl,L2_state_light,22
B_2fail,0,GridScenario.rsu[3].appl,L2_state_moderate,33
B_2fail,0,GridScenario.rsu[3].appl,L2_state_heavy,28
B_2fail,0,GridScenario.rsu[3].appl,L2_state_congested,117
B_2fail,0,GridScenario.rsu[3].appl,L3_voting_rounds,200
B_2fail,0,GridScenario.rsu[3].appl,L2_light_actuations,40
B_2fail,0,GridScenario.rsu[3].appl,L3_votes_collected,384
B_2fail,0,GridScenario.rsu[3].appl,L3_avg_voted_green,43.2
B_2fail,0,GridScenario.rsu[3].appl,L4_reroute_commands_sent,0
B_2fail,0,GridScenario.rsu[3].appl,L4_vehicles_rerouted,0
B_2fail,0,GridScenario.rsu[3].appl,L4_greedy_evaluations,0
B_2fail,0,GridScenario.rsu[3].appl,L4_actuations,0
B_2fail,0,GridScenario.rsu[3].appl,L4_candidates_used,0
B_2fail,0,GridScenario.rsu[3].appl,L6_quality_level,100
B_2fail,0,GridScenario.rsu[3].appl,L6_degradation_activations,0
B_2fail,0,GridScenario.rsu[3].appl,L6_speed_guidance_kmh,100
B_2fail,0,GridScenario.rsu[3].appl,L6_coordination_mode,0
B_2fail,0,GridScenario.rsu[3].appl,L5_i_am_failed,0
B_2fail,0,GridScenario.rsu[3].appl,L5_neighbors_tracked,3
B_2fail,0,GridScenario.rsu[3].appl,L5_failures_detected,2
B_2fail,0,GridScenario.rsu[3].appl,L5_false_alarm_recoveries,0
B_2fail,0,GridScenario.rsu[3].appl,L5_first_detection_time,63
B_2fail,0,GridScenario.rsu[3].appl,L5_pressure_spikes,18
B_2fail,0,GridScenario.rsu[3].appl,generatedWSMs,0
B_2fail,0,GridScenario.rsu[3].appl,receivedWSMs,0
B_2fail,0,GridScenario.rsu[3].appl,generatedBSMs,200
B_2fail,0,GridScenario.rsu[3].appl,receivedBSMs,35909
B_2fail,0,GridScenario.rsu[3].appl,generatedWSAs,0
B_2fail,0,GridScenario.rsu[3].appl,receivedWSAs,0
B_2fail,0,GridScenario.rsu[3].nic.phy80211p,busyTime,0.028116920000019
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,35909
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,SentPackets,200
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,RetriesExceeded,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,18162
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,TotalLostPackets,18162
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,TooLittleTime,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,200
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,SlotsBackoff,318
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,NumInternalContention,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,totalBusyTime,5.630448
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,retriesExceeded:count,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,sentAcks:count,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,sentPackets:count,200
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,collisions:count,0
B_2fail,0,GridScenario.rsu[3].nic.mac1609_4,channelBusy:timeavg,0.028152240000019
B_2fail,0,GridScenario.rsu[4].appl,L3_bias_avg_shift_seconds,1.33
B_2fail,0,GridScenario.rsu[4].appl,TIMING_avg_ms,0.20219649
B_2fail,0,GridScenario.rsu[4].appl,TIMING_max_ms,0.706208
B_2fail,0,GridScenario.rsu[4].appl,TIMING_min_ms,0.086709
B_2fail,0,GridScenario.rsu[4].appl,GT_network_waiting,25027
B_2fail,0,GridScenario.rsu[4].appl,L0_replay_rejections,0
B_2fail,0,GridScenario.rsu[4].appl,L0_auth_rejections,0
B_2fail,0,GridScenario.rsu[4].appl,L1B_max_drift_observed,15.7
B_2fail,0,GridScenario.rsu[4].appl,L1B_avg_drift_observed,4.309753130733
B_2fail,0,GridScenario.rsu[4].appl,L1B_drift_rejections,0
B_2fail,0,GridScenario.rsu[4].appl,L1C_max_xcheck_gap,2
B_2fail,0,GridScenario.rsu[4].appl,L1C_avg_xcheck_gap,0.11
B_2fail,0,GridScenario.rsu[4].appl,L1C_xcheck_rejections,0
B_2fail,0,GridScenario.rsu[4].appl,L4_dest_from_v2x,0
B_2fail,0,GridScenario.rsu[4].appl,L4_dest_inside_skipped,0
B_2fail,0,GridScenario.rsu[4].appl,L4_dest_fallback,0
B_2fail,0,GridScenario.rsu[4].appl,GT_waiting_seconds,10252
B_2fail,0,GridScenario.rsu[4].appl,REAL_wait_seconds,109317
B_2fail,0,GridScenario.rsu[4].appl,REAL_distance,7302305.0580672
B_2fail,0,GridScenario.rsu[4].appl,L1A_total_measurements,200
B_2fail,0,GridScenario.rsu[4].appl,L1A_max_queue,118
B_2fail,0,GridScenario.rsu[4].appl,L1A_avg_queue_length,51.26
B_2fail,0,GridScenario.rsu[4].appl,L1A_avg_pressure,52.17
B_2fail,0,GridScenario.rsu[4].appl,L1B_valid_rate_percent,100
B_2fail,0,GridScenario.rsu[4].appl,VEH_total_waiting_seconds,10252
B_2fail,0,GridScenario.rsu[4].appl,L1B_byzantine_detections,0
B_2fail,0,GridScenario.rsu[4].appl,L2_decisions,200
B_2fail,0,GridScenario.rsu[4].appl,L2_avg_green_time,42.68
B_2fail,0,GridScenario.rsu[4].appl,L2_state_light,18
B_2fail,0,GridScenario.rsu[4].appl,L2_state_moderate,37
B_2fail,0,GridScenario.rsu[4].appl,L2_state_heavy,20
B_2fail,0,GridScenario.rsu[4].appl,L2_state_congested,125
B_2fail,0,GridScenario.rsu[4].appl,L3_voting_rounds,200
B_2fail,0,GridScenario.rsu[4].appl,L2_light_actuations,17
B_2fail,0,GridScenario.rsu[4].appl,L3_votes_collected,462
B_2fail,0,GridScenario.rsu[4].appl,L3_avg_voted_green,43.7
B_2fail,0,GridScenario.rsu[4].appl,L4_reroute_commands_sent,0
B_2fail,0,GridScenario.rsu[4].appl,L4_vehicles_rerouted,0
B_2fail,0,GridScenario.rsu[4].appl,L4_greedy_evaluations,0
B_2fail,0,GridScenario.rsu[4].appl,L4_actuations,0
B_2fail,0,GridScenario.rsu[4].appl,L4_candidates_used,0
B_2fail,0,GridScenario.rsu[4].appl,L6_quality_level,100
B_2fail,0,GridScenario.rsu[4].appl,L6_degradation_activations,0
B_2fail,0,GridScenario.rsu[4].appl,L6_speed_guidance_kmh,100
B_2fail,0,GridScenario.rsu[4].appl,L6_coordination_mode,0
B_2fail,0,GridScenario.rsu[4].appl,L5_i_am_failed,0
B_2fail,0,GridScenario.rsu[4].appl,L5_neighbors_tracked,3
B_2fail,0,GridScenario.rsu[4].appl,L5_failures_detected,1
B_2fail,0,GridScenario.rsu[4].appl,L5_false_alarm_recoveries,0
B_2fail,0,GridScenario.rsu[4].appl,L5_first_detection_time,63
B_2fail,0,GridScenario.rsu[4].appl,L5_pressure_spikes,20
B_2fail,0,GridScenario.rsu[4].appl,generatedWSMs,0
B_2fail,0,GridScenario.rsu[4].appl,receivedWSMs,0
B_2fail,0,GridScenario.rsu[4].appl,generatedBSMs,200
B_2fail,0,GridScenario.rsu[4].appl,receivedBSMs,36938
B_2fail,0,GridScenario.rsu[4].appl,generatedWSAs,0
B_2fail,0,GridScenario.rsu[4].appl,receivedWSAs,0
B_2fail,0,GridScenario.rsu[4].nic.phy80211p,busyTime,0.028116920000019
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,36938
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,SentPackets,200
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,SentAcknowledgements,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,RetriesExceeded,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,17133
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,TotalLostPackets,17133
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,TooLittleTime,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,200
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,SlotsBackoff,274
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,NumInternalContention,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,totalBusyTime,5.630448
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,retriesExceeded:count,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,sentAcks:count,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,sentPackets:count,200
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,collisions:count,0
B_2fail,0,GridScenario.rsu[4].nic.mac1609_4,channelBusy:timeavg,0.028152240000019
B_2fail,1,GridScenario.rsu[0].appl,L3_bias_avg_shift_seconds,2.9322033898305
B_2fail,1,GridScenario.rsu[0].appl,TIMING_avg_ms,0.13067023728814
B_2fail,1,GridScenario.rsu[0].appl,TIMING_max_ms,0.328875
B_2fail,1,GridScenario.rsu[0].appl,TIMING_min_ms,0.090291
B_2fail,1,GridScenario.rsu[0].appl,GT_network_waiting,24721
B_2fail,1,GridScenario.rsu[0].appl,L0_replay_rejections,0
B_2fail,1,GridScenario.rsu[0].appl,L0_auth_rejections,0
B_2fail,1,GridScenario.rsu[0].appl,L1B_max_drift_observed,11
B_2fail,1,GridScenario.rsu[0].appl,L1B_avg_drift_observed,3.1080801860974
B_2fail,1,GridScenario.rsu[0].appl,L1B_drift_rejections,0
B_2fail,1,GridScenario.rsu[0].appl,L1C_max_xcheck_gap,0
B_2fail,1,GridScenario.rsu[0].appl,L1C_avg_xcheck_gap,0
B_2fail,1,GridScenario.rsu[0].appl,L1C_xcheck_rejections,0
B_2fail,1,GridScenario.rsu[0].appl,L4_dest_from_v2x,0
B_2fail,1,GridScenario.rsu[0].appl,L4_dest_inside_skipped,0
B_2fail,1,GridScenario.rsu[0].appl,L4_dest_fallback,0
B_2fail,1,GridScenario.rsu[0].appl,GT_waiting_seconds,12937
B_2fail,1,GridScenario.rsu[0].appl,REAL_wait_seconds,128908
B_2fail,1,GridScenario.rsu[0].appl,REAL_distance,9280383.4903037
B_2fail,1,GridScenario.rsu[0].appl,L1A_total_measurements,59
B_2fail,1,GridScenario.rsu[0].appl,L1A_max_queue,23
B_2fail,1,GridScenario.rsu[0].appl,L1A_avg_queue_length,8.8813559322034
B_2fail,1,GridScenario.rsu[0].appl,L1A_avg_pressure,10
B_2fail,1,GridScenario.rsu[0].appl,L1B_valid_rate_percent,100
B_2fail,1,GridScenario.rsu[0].appl,VEH_total_waiting_seconds,524
B_2fail,1,GridScenario.rsu[0].appl,L1B_byzantine_detections,0
B_2fail,1,GridScenario.rsu[0].appl,L2_decisions,59
B_2fail,1,GridScenario.rsu[0].appl,L2_avg_green_time,30
B_2fail,1,GridScenario.rsu[0].appl,L2_state_light,15
B_2fail,1,GridScenario.rsu[0].appl,L2_state_moderate,25
B_2fail,1,GridScenario.rsu[0].appl,L2_state_heavy,19
B_2fail,1,GridScenario.rsu[0].appl,L2_state_congested,0
B_2fail,1,GridScenario.rsu[0].appl,L3_voting_rounds,59
B_2fail,1,GridScenario.rsu[0].appl,L2_light_actuations,3
B_2fail,1,GridScenario.rsu[0].appl,L3_votes_collected,236
B_2fail,1,GridScenario.rsu[0].appl,L3_avg_voted_green,28.118644067797
B_2fail,1,GridScenario.rsu[0].appl,L4_reroute_commands_sent,0
B_2fail,1,GridScenario.rsu[0].appl,L4_vehicles_rerouted,0
B_2fail,1,GridScenario.rsu[0].appl,L4_greedy_evaluations,0
B_2fail,1,GridScenario.rsu[0].appl,L4_actuations,0
B_2fail,1,GridScenario.rsu[0].appl,L4_candidates_used,0
B_2fail,1,GridScenario.rsu[0].appl,L6_quality_level,100
B_2fail,1,GridScenario.rsu[0].appl,L6_degradation_activations,0
B_2fail,1,GridScenario.rsu[0].appl,L6_speed_guidance_kmh,100
B_2fail,1,GridScenario.rsu[0].appl,L6_coordination_mode,0
B_2fail,1,GridScenario.rsu[0].appl,L5_i_am_failed,1
B_2fail,1,GridScenario.rsu[0].appl,L5_neighbors_tracked,4
B_2fail,1,GridScenario.rsu[0].appl,L5_failures_detected,0
B_2fail,1,GridScenario.rsu[0].appl,L5_false_alarm_recoveries,0
B_2fail,1,GridScenario.rsu[0].appl,L5_first_detection_time,-1
B_2fail,1,GridScenario.rsu[0].appl,L5_pressure_spikes,7
B_2fail,1,GridScenario.rsu[0].appl,generatedWSMs,0
B_2fail,1,GridScenario.rsu[0].appl,receivedWSMs,0
B_2fail,1,GridScenario.rsu[0].appl,generatedBSMs,60
B_2fail,1,GridScenario.rsu[0].appl,receivedBSMs,49458
B_2fail,1,GridScenario.rsu[0].appl,generatedWSAs,0
B_2fail,1,GridScenario.rsu[0].appl,receivedWSAs,0
B_2fail,1,GridScenario.rsu[0].nic.phy80211p,busyTime,0.028282280000019
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,49458
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,SentPackets,60
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,RetriesExceeded,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,4931
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,TotalLostPackets,4931
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,TooLittleTime,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,60
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,SlotsBackoff,94
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,NumInternalContention,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,totalBusyTime,5.633012
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,retriesExceeded:count,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,sentAcks:count,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,sentPackets:count,60
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,collisions:count,0
B_2fail,1,GridScenario.rsu[0].nic.mac1609_4,channelBusy:timeavg,0.028165060000019
B_2fail,1,GridScenario.rsu[1].appl,L3_bias_avg_shift_seconds,1.1932773109244
B_2fail,1,GridScenario.rsu[1].appl,TIMING_avg_ms,0.18274828571429
B_2fail,1,GridScenario.rsu[1].appl,TIMING_max_ms,0.42925
B_2fail,1,GridScenario.rsu[1].appl,TIMING_min_ms,0.112083
B_2fail,1,GridScenario.rsu[1].appl,GT_network_waiting,24721
B_2fail,1,GridScenario.rsu[1].appl,L0_replay_rejections,0
B_2fail,1,GridScenario.rsu[1].appl,L0_auth_rejections,0
B_2fail,1,GridScenario.rsu[1].appl,L1B_max_drift_observed,16
B_2fail,1,GridScenario.rsu[1].appl,L1B_avg_drift_observed,5.2743105999462
B_2fail,1,GridScenario.rsu[1].appl,L1B_drift_rejections,0
B_2fail,1,GridScenario.rsu[1].appl,L1C_max_xcheck_gap,1
B_2fail,1,GridScenario.rsu[1].appl,L1C_avg_xcheck_gap,0.0084033613445378
B_2fail,1,GridScenario.rsu[1].appl,L1C_xcheck_rejections,0
B_2fail,1,GridScenario.rsu[1].appl,L4_dest_from_v2x,0
B_2fail,1,GridScenario.rsu[1].appl,L4_dest_inside_skipped,0
B_2fail,1,GridScenario.rsu[1].appl,L4_dest_fallback,0
B_2fail,1,GridScenario.rsu[1].appl,GT_waiting_seconds,8819
B_2fail,1,GridScenario.rsu[1].appl,REAL_wait_seconds,79531
B_2fail,1,GridScenario.rsu[1].appl,REAL_distance,7237760.2218958
B_2fail,1,GridScenario.rsu[1].appl,L1A_total_measurements,119
B_2fail,1,GridScenario.rsu[1].appl,L1A_max_queue,62
B_2fail,1,GridScenario.rsu[1].appl,L1A_avg_queue_length,25.235294117647
B_2fail,1,GridScenario.rsu[1].appl,L1A_avg_pressure,26.252100840336
B_2fail,1,GridScenario.rsu[1].appl,L1B_valid_rate_percent,100
B_2fail,1,GridScenario.rsu[1].appl,VEH_total_waiting_seconds,3003
B_2fail,1,GridScenario.rsu[1].appl,L1B_byzantine_detections,0
B_2fail,1,GridScenario.rsu[1].appl,L2_decisions,119
B_2fail,1,GridScenario.rsu[1].appl,L2_avg_green_time,39.008403361345
B_2fail,1,GridScenario.rsu[1].appl,L2_state_light,15
B_2fail,1,GridScenario.rsu[1].appl,L2_state_moderate,35
B_2fail,1,GridScenario.rsu[1].appl,L2_state_heavy,18
B_2fail,1,GridScenario.rsu[1].appl,L2_state_congested,51
B_2fail,1,GridScenario.rsu[1].appl,L3_voting_rounds,119
B_2fail,1,GridScenario.rsu[1].appl,L2_light_actuations,8
B_2fail,1,GridScenario.rsu[1].appl,L3_votes_collected,300
B_2fail,1,GridScenario.rsu[1].appl,L3_avg_voted_green,39.193277310924
B_2fail,1,GridScenario.rsu[1].appl,L4_reroute_commands_sent,0
B_2fail,1,GridScenario.rsu[1].appl,L4_vehicles_rerouted,0
B_2fail,1,GridScenario.rsu[1].appl,L4_greedy_evaluations,0
B_2fail,1,GridScenario.rsu[1].appl,L4_actuations,0
B_2fail,1,GridScenario.rsu[1].appl,L4_candidates_used,0
B_2fail,1,GridScenario.rsu[1].appl,L6_quality_level,100
B_2fail,1,GridScenario.rsu[1].appl,L6_degradation_activations,0
B_2fail,1,GridScenario.rsu[1].appl,L6_speed_guidance_kmh,100
B_2fail,1,GridScenario.rsu[1].appl,L6_coordination_mode,0
B_2fail,1,GridScenario.rsu[1].appl,L5_i_am_failed,1
B_2fail,1,GridScenario.rsu[1].appl,L5_neighbors_tracked,3
B_2fail,1,GridScenario.rsu[1].appl,L5_failures_detected,1
B_2fail,1,GridScenario.rsu[1].appl,L5_false_alarm_recoveries,0
B_2fail,1,GridScenario.rsu[1].appl,L5_first_detection_time,63
B_2fail,1,GridScenario.rsu[1].appl,L5_pressure_spikes,7
B_2fail,1,GridScenario.rsu[1].appl,generatedWSMs,0
B_2fail,1,GridScenario.rsu[1].appl,receivedWSMs,0
B_2fail,1,GridScenario.rsu[1].appl,generatedBSMs,120
B_2fail,1,GridScenario.rsu[1].appl,receivedBSMs,37381
B_2fail,1,GridScenario.rsu[1].appl,generatedWSAs,0
B_2fail,1,GridScenario.rsu[1].appl,receivedWSAs,0
B_2fail,1,GridScenario.rsu[1].nic.phy80211p,busyTime,0.028251080000019
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,37381
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,SentPackets,120
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,RetriesExceeded,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,16948
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,TotalLostPackets,16948
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,TooLittleTime,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,120
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,SlotsBackoff,187
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,NumInternalContention,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,totalBusyTime,5.633072
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,retriesExceeded:count,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,sentAcks:count,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,sentPackets:count,120
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,collisions:count,0
B_2fail,1,GridScenario.rsu[1].nic.mac1609_4,channelBusy:timeavg,0.028165360000019
B_2fail,1,GridScenario.rsu[2].appl,L3_bias_avg_shift_seconds,0.84
B_2fail,1,GridScenario.rsu[2].appl,TIMING_avg_ms,0.17832878
B_2fail,1,GridScenario.rsu[2].appl,TIMING_max_ms,0.778041
B_2fail,1,GridScenario.rsu[2].appl,TIMING_min_ms,0.087583
B_2fail,1,GridScenario.rsu[2].appl,GT_network_waiting,24721
B_2fail,1,GridScenario.rsu[2].appl,L0_replay_rejections,0
B_2fail,1,GridScenario.rsu[2].appl,L0_auth_rejections,0
B_2fail,1,GridScenario.rsu[2].appl,L1B_max_drift_observed,16.7
B_2fail,1,GridScenario.rsu[2].appl,L1B_avg_drift_observed,4.9638171013799
B_2fail,1,GridScenario.rsu[2].appl,L1B_drift_rejections,0
B_2fail,1,GridScenario.rsu[2].appl,L1C_max_xcheck_gap,2
B_2fail,1,GridScenario.rsu[2].appl,L1C_avg_xcheck_gap,0.205
B_2fail,1,GridScenario.rsu[2].appl,L1C_xcheck_rejections,0
B_2fail,1,GridScenario.rsu[2].appl,L4_dest_from_v2x,0
B_2fail,1,GridScenario.rsu[2].appl,L4_dest_inside_skipped,0
